#0:imgID,1:Uniqe_id,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:AcquisitionTime,9:projectedX,10:projectedY,11:projectedZ,12:Region,13:Roll_Original,14:Pitch_Original
pano_000025_000041,pano_000025_000041-50100,Pegasus,55.7160732,12.5999304,40.308,0,0,-71.27638,2020-04-16 12:37:11.000000,653415.848,1177154.640,4.286,NykoebingF-Sydmotorvejen,-1.11681,-0.81368
pano_000025_000042,pano_000025_000042-50100,Pegasus,55.7160431,12.6000811,40.329,0,0,-71.38157,2020-04-16 12:37:13.000000,653425.357,1177151.407,4.308,NykoebingF-Sydmotorvejen,-1.01337,-0.42658
pano_000025_000043,pano_000025_000043-50100,Pegasus,55.7160134,12.6002318,40.348,0,0,-71.56339,2020-04-16 12:37:14.000000,653434.870,1177148.214,4.327,NykoebingF-Sydmotorvejen,-0.98786,0.49237
pano_000025_000044,pano_000025_000044-50100,Pegasus,55.7159835,12.6003823,40.333,0,0,-71.39021,2020-04-16 12:37:16.000000,653444.368,1177145.003,4.312,NykoebingF-Sydmotorvejen,-1.52572,0.87906
pano_000025_000045,pano_000025_000045-50100,Pegasus,55.7159533,12.6005320,40.308,0,0,-70.87929,2020-04-16 12:37:18.000000,653453.815,1177141.758,4.287,NykoebingF-Sydmotorvejen,-1.43750,-0.65510
pano_000025_000046,pano_000025_000046-50100,Pegasus,55.7159223,12.6006820,40.322,0,0,-70.29545,2020-04-16 12:37:20.000000,653463.286,1177138.417,4.301,NykoebingF-Sydmotorvejen,-0.73008,-0.31958
pano_000025_000047,pano_000025_000047-50100,Pegasus,55.7158910,12.6008314,40.326,0,0,-71.00937,2020-04-16 12:37:21.000000,653472.720,1177135.049,4.306,NykoebingF-Sydmotorvejen,-1.42304,-0.16866
pano_000025_000048,pano_000025_000048-50100,Pegasus,55.7158610,12.6009814,40.292,0,0,-71.13707,2020-04-16 12:37:23.000000,653482.187,1177131.827,4.271,NykoebingF-Sydmotorvejen,-1.01332,-0.76120
pano_000025_000049,pano_000025_000049-50100,Pegasus,55.7158302,12.6011318,40.323,0,0,-71.03898,2020-04-16 12:37:24.000000,653491.683,1177128.513,4.303,NykoebingF-Sydmotorvejen,-1.58812,0.23479
pano_000025_000050,pano_000025_000050-50100,Pegasus,55.7158023,12.6012823,40.298,0,0,-75.72978,2020-04-16 12:37:26.000000,653501.175,1177125.529,4.278,NykoebingF-Sydmotorvejen,-1.70195,-0.38826
pano_000025_000051,pano_000025_000051-50100,Pegasus,55.7157856,12.6014371,40.321,0,0,-84.89187,2020-04-16 12:37:27.000000,653510.931,1177123.782,4.301,NykoebingF-Sydmotorvejen,-1.06180,0.02855
pano_000025_000052,pano_000025_000052-50100,Pegasus,55.7157824,12.6015952,40.336,0,0,-90.97943,2020-04-16 12:37:29.000000,653520.867,1177123.547,4.316,NykoebingF-Sydmotorvejen,-0.32056,-0.08726
pano_000025_000053,pano_000025_000053-50100,Pegasus,55.7157793,12.6017563,40.295,0,0,-81.69772,2020-04-16 12:37:31.000000,653531.000,1177123.324,4.276,NykoebingF-Sydmotorvejen,-0.46770,0.23383
pano_000025_000054,pano_000025_000054-50100,Pegasus,55.7157544,12.6019109,40.231,0,0,-74.02279,2020-04-16 12:37:34.000000,653540.749,1177120.672,4.211,NykoebingF-Sydmotorvejen,-2.54922,0.35927
pano_000026_000001,pano_000026_000001-50100,Pegasus,55.7157832,12.6017324,40.298,0,0,94.19697,2020-04-16 12:38:45.000000,653529.491,1177123.745,4.278,NykoebingF-Sydmotorvejen,0.71030,-0.73555
pano_000026_000002,pano_000026_000002-50100,Pegasus,55.7157755,12.6015789,40.350,0,0,71.39186,2020-04-16 12:38:48.000000,653519.854,1177122.763,4.330,NykoebingF-Sydmotorvejen,0.14970,0.14925
pano_000026_000003,pano_000026_000003-50100,Pegasus,55.7157290,12.6014547,40.266,0,0,34.55993,2020-04-16 12:38:50.000000,653512.111,1177117.491,4.246,NykoebingF-Sydmotorvejen,-2.26942,-0.52955
pano_000026_000004,pano_000026_000004-50100,Pegasus,55.7156486,12.6013906,40.302,0,0,17.58726,2020-04-16 12:38:53.000000,653508.196,1177108.500,4.282,NykoebingF-Sydmotorvejen,-1.93427,-0.56833
pano_000026_000005,pano_000026_000005-50100,Pegasus,55.7155629,12.6013419,40.346,0,0,18.49129,2020-04-16 12:38:55.000000,653505.250,1177098.914,4.325,NykoebingF-Sydmotorvejen,-2.45864,-0.44025
pano_000026_000006,pano_000026_000006-50100,Pegasus,55.7154784,12.6012840,40.333,0,0,21.37198,2020-04-16 12:38:57.000000,653501.726,1177089.462,4.313,NykoebingF-Sydmotorvejen,-3.37371,0.24674
pano_000026_000007,pano_000026_000007-50100,Pegasus,55.7153952,12.6012261,40.268,0,0,19.09802,2020-04-16 12:38:58.000000,653498.200,1177080.159,4.248,NykoebingF-Sydmotorvejen,-3.92840,-0.54201
pano_000026_000008,pano_000026_000008-50100,Pegasus,55.7153102,12.6011723,40.311,0,0,19.29571,2020-04-16 12:39:00.000000,653494.939,1177070.654,4.291,NykoebingF-Sydmotorvejen,-2.28726,0.07436
pano_000026_000009,pano_000026_000009-50100,Pegasus,55.7152262,12.6011187,40.316,0,0,15.21518,2020-04-16 12:39:03.000000,653491.685,1177061.258,4.295,NykoebingF-Sydmotorvejen,-2.34635,-0.17569
pano_000027_000001,pano_000027_000001-50100,Pegasus,55.7152731,12.6011596,40.331,0,0,-159.78500,2020-04-16 12:39:50.000000,653494.188,1177066.516,4.311,NykoebingF-Sydmotorvejen,2.19054,-0.41519
pano_000027_000002,pano_000027_000002-50100,Pegasus,55.7153577,12.6012134,40.338,0,0,-161.50134,2020-04-16 12:39:52.000000,653497.457,1177075.967,4.318,NykoebingF-Sydmotorvejen,3.66780,-0.04742
pano_000027_000003,pano_000027_000003-50100,Pegasus,55.7154427,12.6012624,40.324,0,0,-163.86862,2020-04-16 12:39:54.000000,653500.418,1177085.478,4.303,NykoebingF-Sydmotorvejen,3.67125,-0.52740
pano_000027_000004,pano_000027_000004-50100,Pegasus,55.7155292,12.6013076,40.322,0,0,-163.04957,2020-04-16 12:39:56.000000,653503.139,1177095.142,4.302,NykoebingF-Sydmotorvejen,4.48249,-0.20302
pano_000027_000005,pano_000027_000005-50100,Pegasus,55.7156147,12.6013585,40.310,0,0,-161.97062,2020-04-16 12:39:58.000000,653506.221,1177104.698,4.290,NykoebingF-Sydmotorvejen,2.58544,-0.16751
pano_000027_000006,pano_000027_000006-50100,Pegasus,55.7156999,12.6014123,40.302,0,0,-157.89267,2020-04-16 12:40:00.000000,653509.486,1177114.218,4.282,NykoebingF-Sydmotorvejen,2.65928,0.28026
pano_000027_000007,pano_000027_000007-50100,Pegasus,55.7157679,12.6015221,40.359,0,0,-116.20874,2020-04-16 12:40:04.000000,653516.296,1177121.876,4.339,NykoebingF-Sydmotorvejen,0.06195,-0.98499
pano_000027_000008,pano_000027_000008-50100,Pegasus,55.7157873,12.6016823,40.372,0,0,-87.49684,2020-04-16 12:40:06.000000,653526.338,1177124.163,4.352,NykoebingF-Sydmotorvejen,-0.31835,0.12122
pano_000027_000009,pano_000027_000009-50100,Pegasus,55.7157667,12.6018388,40.295,0,0,-76.31002,2020-04-16 12:40:09.000000,653536.202,1177121.985,4.275,NykoebingF-Sydmotorvejen,-2.24558,0.11635
pano_000028_000001,pano_000028_000001-50100,Pegasus,55.7160851,12.6011462,40.543,0,0,18.81118,2020-04-16 12:41:40.000000,653492.235,1177156.901,4.523,NykoebingF-Sydmotorvejen,2.64000,0.20619
pano_000028_000002,pano_000028_000002-50100,Pegasus,55.7160004,12.6010934,40.579,0,0,17.89377,2020-04-16 12:41:43.000000,653489.036,1177147.434,4.559,NykoebingF-Sydmotorvejen,0.73289,0.34085
pano_000028_000003,pano_000028_000003-50100,Pegasus,55.7159153,12.6010500,40.472,0,0,11.11352,2020-04-16 12:41:49.000000,653486.426,1177137.925,4.452,NykoebingF-Sydmotorvejen,0.36275,-0.50958
pano_000028_000004,pano_000028_000004-50100,Pegasus,55.7158759,12.6009193,40.354,0,0,107.26192,2020-04-16 12:41:56.000000,653478.262,1177133.437,4.333,NykoebingF-Sydmotorvejen,1.87724,-0.25095
pano_000029_000000,pano_000029_000000-50100,Pegasus,55.7166341,12.6010700,40.653,0,0,14.46952,2020-04-16 12:43:11.000000,653486.698,1177217.967,4.632,NykoebingF-Sydmotorvejen,-0.34899,-0.52674
pano_000029_000001,pano_000029_000001-50100,Pegasus,55.7164733,12.6009683,40.548,0,0,20.09134,2020-04-16 12:43:19.000000,653480.525,1177199.981,4.527,NykoebingF-Sydmotorvejen,-1.43148,0.20842
pano_000029_000002,pano_000029_000002-50100,Pegasus,55.7163899,12.6009113,40.561,0,0,19.64093,2020-04-16 12:43:21.000000,653477.057,1177190.649,4.540,NykoebingF-Sydmotorvejen,-0.63903,-0.74345
pano_000029_000003,pano_000029_000003-50100,Pegasus,55.7163048,12.6008614,40.544,0,0,15.27070,2020-04-16 12:43:23.000000,653474.041,1177181.137,4.524,NykoebingF-Sydmotorvejen,-1.57931,-0.37698
pano_000029_000004,pano_000029_000004-50100,Pegasus,55.7162183,12.6008147,40.560,0,0,19.51322,2020-04-16 12:43:26.000000,653471.223,1177171.473,4.539,NykoebingF-Sydmotorvejen,-1.66071,-0.08386
pano_000029_000005,pano_000029_000005-50100,Pegasus,55.7161339,12.6007555,40.534,0,0,22.26000,2020-04-16 12:43:28.000000,653467.619,1177162.039,4.513,NykoebingF-Sydmotorvejen,-0.73220,0.88032
pano_000029_000006,pano_000029_000006-50100,Pegasus,55.7160514,12.6006910,40.403,0,0,24.09335,2020-04-16 12:43:30.000000,653463.679,1177152.804,4.382,NykoebingF-Sydmotorvejen,0.30243,1.36800
pano_000029_000007,pano_000029_000007-50100,Pegasus,55.7159693,12.6006188,40.376,0,0,49.06218,2020-04-16 12:43:34.000000,653459.251,1177143.602,4.356,NykoebingF-Sydmotorvejen,0.71540,-0.67021
pano_000029_000008,pano_000029_000008-50100,Pegasus,55.7159738,12.6004559,40.368,0,0,115.23565,2020-04-16 12:43:38.000000,653449.007,1177143.979,4.347,NykoebingF-Sydmotorvejen,1.70643,-0.53459
pano_000029_000009,pano_000029_000009-50100,Pegasus,55.7160064,12.6003098,40.374,0,0,106.29826,2020-04-16 12:43:40.000000,653439.784,1177147.498,4.353,NykoebingF-Sydmotorvejen,1.50350,-0.29137
pano_000030_000001,pano_000030_000001-50100,Pegasus,55.7163855,12.5998046,40.528,0,0,17.40626,2020-04-16 12:44:58.000000,653407.512,1177189.313,4.507,NykoebingF-Sydmotorvejen,-0.12665,0.49441
pano_000030_000002,pano_000030_000002-50100,Pegasus,55.7163003,12.5997549,40.452,0,0,17.68206,2020-04-16 12:45:01.000000,653404.510,1177179.788,4.430,NykoebingF-Sydmotorvejen,-0.59564,-0.18389
pano_000030_000003,pano_000030_000003-50100,Pegasus,55.7162160,12.5996997,40.392,0,0,22.49025,2020-04-16 12:45:04.000000,653401.155,1177170.362,4.370,NykoebingF-Sydmotorvejen,0.56332,-1.56145
pano_000030_000004,pano_000030_000004-50100,Pegasus,55.7161550,12.5995794,40.373,0,0,96.29162,2020-04-16 12:45:11.000000,653393.677,1177163.476,4.351,NykoebingF-Sydmotorvejen,2.36410,-0.03990
pano_000030_000005,pano_000030_000005-50100,Pegasus,55.7161847,12.5994261,40.361,0,0,110.19502,2020-04-16 12:45:13.000000,653384.003,1177166.667,4.339,NykoebingF-Sydmotorvejen,1.49309,-0.15896
pano_000031_000001,pano_000031_000001-50100,Pegasus,55.7167885,12.5988994,40.807,0,0,12.14659,2020-04-16 12:47:06.000000,653350.076,1177233.485,4.784,NykoebingF-Sydmotorvejen,-0.17098,1.82748
pano_000031_000002,pano_000031_000002-50100,Pegasus,55.7167017,12.5988984,40.769,0,0,-4.83977,2020-04-16 12:47:10.000000,653350.133,1177223.818,4.747,NykoebingF-Sydmotorvejen,0.13358,-0.12679
pano_000031_000003,pano_000031_000003-50100,Pegasus,55.7166142,12.5989215,40.673,0,0,-11.48564,2020-04-16 12:47:13.000000,653351.702,1177214.090,4.651,NykoebingF-Sydmotorvejen,1.18122,-1.54673
pano_000031_000004,pano_000031_000004-50100,Pegasus,55.7165227,12.5989343,40.785,0,0,3.28958,2020-04-16 12:47:16.000000,653352.636,1177203.918,4.763,NykoebingF-Sydmotorvejen,0.33707,-0.31721
pano_000031_000005,pano_000031_000005-50100,Pegasus,55.7164327,12.5989097,40.721,0,0,12.83588,2020-04-16 12:47:20.000000,653351.212,1177193.882,4.698,NykoebingF-Sydmotorvejen,0.78643,-0.11497
pano_000031_000006,pano_000031_000006-50100,Pegasus,55.7163459,12.5988579,40.615,0,0,21.97128,2020-04-16 12:47:23.000000,653348.072,1177184.172,4.592,NykoebingF-Sydmotorvejen,0.52858,2.19886
pano_000031_000007,pano_000031_000007-50100,Pegasus,55.7163082,12.5987185,40.538,0,0,108.25339,2020-04-16 12:47:28.000000,653339.361,1177179.870,4.516,NykoebingF-Sydmotorvejen,1.27354,-1.13904
pano_000031_000008,pano_000031_000008-50100,Pegasus,55.7163441,12.5985710,40.613,0,0,112.54057,2020-04-16 12:47:31.000000,653330.042,1177183.751,4.591,NykoebingF-Sydmotorvejen,-0.82994,-0.51820
pano_000032_000001,pano_000032_000001-50100,Pegasus,55.7164259,12.5984293,40.559,0,0,25.93671,2020-04-16 12:48:39.000000,653321.029,1177192.753,4.536,NykoebingF-Sydmotorvejen,1.01009,0.24399
pano_000032_000002,pano_000032_000002-50100,Pegasus,55.7164102,12.5982748,40.604,0,0,109.81352,2020-04-16 12:48:43.000000,653311.339,1177190.880,4.581,NykoebingF-Sydmotorvejen,-1.57952,-0.49539
pano_000032_000003,pano_000032_000003-50100,Pegasus,55.7164411,12.5981251,40.622,0,0,108.48311,2020-04-16 12:48:45.000000,653301.887,1177194.207,4.599,NykoebingF-Sydmotorvejen,-1.50137,-0.20997
pano_000033_000001,pano_000033_000001-50100,Pegasus,55.7155451,12.5965649,40.630,0,0,-155.84237,2020-04-16 12:50:25.000000,653205.055,1177093.256,4.606,NykoebingF-Sydmotorvejen,-1.37413,-0.85007
pano_000033_000002,pano_000033_000002-50100,Pegasus,55.7156280,12.5966252,40.602,0,0,-159.56100,2020-04-16 12:50:27.000000,653208.734,1177102.535,4.577,NykoebingF-Sydmotorvejen,-2.61420,-0.78182
pano_000033_000003,pano_000033_000003-50100,Pegasus,55.7157123,12.5966815,40.624,0,0,-160.34275,2020-04-16 12:50:28.000000,653212.157,1177111.960,4.599,NykoebingF-Sydmotorvejen,-1.47717,-0.16027
pano_000033_000004,pano_000033_000004-50100,Pegasus,55.7157964,12.5967390,40.611,0,0,-159.06445,2020-04-16 12:50:30.000000,653215.655,1177121.369,4.586,NykoebingF-Sydmotorvejen,-1.95407,-0.14836
pano_000033_000005,pano_000033_000005-50100,Pegasus,55.7158801,12.5967976,40.603,0,0,-158.93796,2020-04-16 12:50:31.000000,653219.227,1177130.737,4.579,NykoebingF-Sydmotorvejen,-0.64073,-0.31734
pano_000033_000006,pano_000033_000006-50100,Pegasus,55.7159637,12.5968570,40.602,0,0,-158.61236,2020-04-16 12:50:32.000000,653222.848,1177140.088,4.578,NykoebingF-Sydmotorvejen,-1.30784,-0.42460
pano_000033_000007,pano_000033_000007-50100,Pegasus,55.7160471,12.5969182,40.592,0,0,-158.55972,2020-04-16 12:50:33.000000,653226.581,1177149.424,4.567,NykoebingF-Sydmotorvejen,-1.19956,-0.47402
pano_000033_000008,pano_000033_000008-50100,Pegasus,55.7161310,12.5969764,40.585,0,0,-159.76598,2020-04-16 12:50:34.000000,653230.119,1177158.802,4.561,NykoebingF-Sydmotorvejen,-0.00700,-0.13896
pano_000033_000009,pano_000033_000009-50100,Pegasus,55.7162149,12.5970346,40.601,0,0,-159.52857,2020-04-16 12:50:36.000000,653233.666,1177168.191,4.577,NykoebingF-Sydmotorvejen,-1.73671,-0.28552
pano_000033_000010,pano_000033_000010-50100,Pegasus,55.7162991,12.5970919,40.618,0,0,-159.60003,2020-04-16 12:50:37.000000,653237.151,1177177.606,4.594,NykoebingF-Sydmotorvejen,-0.34486,-0.11484
pano_000033_000011,pano_000033_000011-50100,Pegasus,55.7163832,12.5971486,40.594,0,0,-160.39213,2020-04-16 12:50:38.000000,653240.599,1177187.008,4.570,NykoebingF-Sydmotorvejen,-0.76941,-0.13382
pano_000033_000012,pano_000033_000012-50100,Pegasus,55.7164675,12.5972030,40.605,0,0,-161.14345,2020-04-16 12:50:39.000000,653243.903,1177196.440,4.581,NykoebingF-Sydmotorvejen,-0.54548,0.05913
pano_000033_000013,pano_000033_000013-50100,Pegasus,55.7165523,12.5972535,40.586,0,0,-162.85160,2020-04-16 12:50:40.000000,653246.960,1177205.915,4.562,NykoebingF-Sydmotorvejen,0.47887,-0.39967
pano_000033_000014,pano_000033_000014-50100,Pegasus,55.7166384,12.5973015,40.591,0,0,-162.42121,2020-04-16 12:50:41.000000,653249.861,1177215.539,4.567,NykoebingF-Sydmotorvejen,0.37436,-0.15949
pano_000033_000015,pano_000033_000015-50100,Pegasus,55.7167233,12.5973555,40.585,0,0,-160.45021,2020-04-16 12:50:42.000000,653253.143,1177225.036,4.561,NykoebingF-Sydmotorvejen,0.09080,0.02534
pano_000033_000016,pano_000033_000016-50100,Pegasus,55.7168073,12.5974116,40.596,0,0,-160.59359,2020-04-16 12:50:43.000000,653256.555,1177234.434,4.572,NykoebingF-Sydmotorvejen,-0.79273,-0.23551
pano_000033_000017,pano_000033_000017-50100,Pegasus,55.7168921,12.5974651,40.584,0,0,-161.68548,2020-04-16 12:50:44.000000,653259.797,1177243.911,4.560,NykoebingF-Sydmotorvejen,-0.75386,-0.42272
pano_000033_000018,pano_000033_000018-50100,Pegasus,55.7169773,12.5975161,40.611,0,0,-162.45597,2020-04-16 12:50:45.000000,653262.885,1177253.435,4.587,NykoebingF-Sydmotorvejen,-0.51197,-0.33919
pano_000033_000019,pano_000033_000019-50100,Pegasus,55.7170630,12.5975659,40.614,0,0,-162.40219,2020-04-16 12:50:46.000000,653265.903,1177263.019,4.591,NykoebingF-Sydmotorvejen,-0.60193,0.09160
pano_000033_000020,pano_000033_000020-50100,Pegasus,55.7171483,12.5976171,40.592,0,0,-161.53897,2020-04-16 12:50:47.000000,653269.005,1177272.551,4.568,NykoebingF-Sydmotorvejen,-0.53436,-0.18793
pano_000033_000021,pano_000033_000021-50100,Pegasus,55.7172333,12.5976704,40.567,0,0,-161.10984,2020-04-16 12:50:48.000000,653272.234,1177282.050,4.543,NykoebingF-Sydmotorvejen,-0.48746,-0.27812
pano_000033_000022,pano_000033_000022-50100,Pegasus,55.7173180,12.5977241,40.607,0,0,-160.97243,2020-04-16 12:50:49.000000,653275.498,1177291.527,4.584,NykoebingF-Sydmotorvejen,-0.34183,-0.48288
pano_000033_000023,pano_000033_000023-50100,Pegasus,55.7174030,12.5977784,40.551,0,0,-160.97909,2020-04-16 12:50:51.000000,653278.795,1177301.036,4.527,NykoebingF-Sydmotorvejen,-0.84607,0.25904
pano_000033_000024,pano_000033_000024-50100,Pegasus,55.7174875,12.5978312,40.531,0,0,-161.61262,2020-04-16 12:50:52.000000,653281.996,1177310.483,4.508,NykoebingF-Sydmotorvejen,-0.53770,-0.64833
pano_000033_000025,pano_000033_000025-50100,Pegasus,55.7175727,12.5978824,40.621,0,0,-162.17949,2020-04-16 12:50:53.000000,653285.100,1177319.999,4.598,NykoebingF-Sydmotorvejen,-0.01733,-0.17796
pano_000033_000026,pano_000033_000026-50100,Pegasus,55.7176578,12.5979330,40.614,0,0,-162.35903,2020-04-16 12:50:54.000000,653288.163,1177329.512,4.590,NykoebingF-Sydmotorvejen,-0.34015,0.00699
pano_000033_000027,pano_000033_000027-50100,Pegasus,55.7177433,12.5979836,40.601,0,0,-161.85967,2020-04-16 12:50:55.000000,653291.223,1177339.069,4.577,NykoebingF-Sydmotorvejen,-0.09356,0.14500
pano_000033_000028,pano_000033_000028-50100,Pegasus,55.7178281,12.5980354,40.584,0,0,-161.95203,2020-04-16 12:50:56.000000,653294.363,1177348.561,4.561,NykoebingF-Sydmotorvejen,-0.26539,-0.40701
pano_000033_000029,pano_000033_000029-50100,Pegasus,55.7179135,12.5980860,40.595,0,0,-162.59161,2020-04-16 12:50:57.000000,653297.427,1177358.103,4.571,NykoebingF-Sydmotorvejen,-0.86695,-0.34973
pano_000033_000030,pano_000033_000030-50100,Pegasus,55.7179989,12.5981358,40.610,0,0,-161.88587,2020-04-16 12:50:59.000000,653300.443,1177367.651,4.587,NykoebingF-Sydmotorvejen,-0.49640,-0.40081
pano_000033_000031,pano_000033_000031-50100,Pegasus,55.7180842,12.5981880,40.614,0,0,-161.90549,2020-04-16 12:51:00.000000,653303.604,1177377.188,4.591,NykoebingF-Sydmotorvejen,-0.74631,0.37154
pano_000033_000032,pano_000033_000032-50100,Pegasus,55.7181692,12.5982396,40.602,0,0,-161.00884,2020-04-16 12:51:01.000000,653306.729,1177386.682,4.578,NykoebingF-Sydmotorvejen,-0.19838,-0.02068
pano_000033_000033,pano_000033_000033-50100,Pegasus,55.7182533,12.5982954,40.592,0,0,-159.87658,2020-04-16 12:51:02.000000,653310.122,1177396.093,4.569,NykoebingF-Sydmotorvejen,-0.02435,-0.44862
pano_000033_000034,pano_000033_000034-50100,Pegasus,55.7183375,12.5983509,40.602,0,0,-161.14157,2020-04-16 12:51:04.000000,653313.495,1177405.508,4.578,NykoebingF-Sydmotorvejen,-0.63234,-0.25587
pano_000033_000035,pano_000033_000035-50100,Pegasus,55.7184225,12.5984028,40.603,0,0,-162.24979,2020-04-16 12:51:05.000000,653316.640,1177415.017,4.580,NykoebingF-Sydmotorvejen,-0.42422,-0.23963
